Date,Open,High,Low,Close,Adj Close,Volume,Day
2018-11-12,259.700012,259.920013,253.679993,254.220001,229.978149,10153000,"1,876.00"
2018-11-13,253.830002,255.369995,252.229996,253.059998,228.928741,3937900,"1,877.00"
2018-11-14,255.020004,255.289993,249.669998,250.910004,226.983826,5610300,"1,878.00"
2018-11-15,250.199997,254,248.350006,253.220001,229.073563,5667000,"1,879.00"
2018-11-16,251.789993,254.960007,251.339996,254.050003,230.371063,4529500,"1,880.00"
2018-11-19,253.610001,253.779999,248.839996,249.860001,226.571655,4249600,"1,883.00"
2018-11-20,246.360001,246.929993,243.529999,244.5,221.711212,7341100,"1,884.00"
2018-11-21,245.839996,246.630005,244.580002,244.649994,221.847244,4257600,"1,885.00"
2018-11-23,243.25,244.029999,242.710007,242.809998,220.178757,1928000,"1,887.00"
2018-11-26,244.869995,246.729996,244.679993,246.389999,223.425095,3435500,"1,890.00"
2018-11-27,245.179993,247.529999,244.139999,247.5,224.431656,2932000,"1,891.00"
2018-11-28,249.119995,253.839996,248.589996,253.839996,230.180756,5132500,"1,892.00"
2018-11-29,253.600006,254.970001,252.220001,253.589996,229.95401,3471100,"1,893.00"
2018-11-30,253.100006,255.839996,252.830002,255.509995,231.695068,2991800,"1,894.00"
2018-12-03,260.170013,260.299988,257.019989,258.730011,234.614868,9544200,"1,897.00"
2018-12-04,257.640015,258.040009,250.380005,250.729996,227.360535,5376900,"1,898.00"
2018-12-06,246.360001,249.869995,242.820007,249.720001,226.444702,8232800,"1,900.00"
2018-12-07,249.660004,251.410004,243.289993,244.309998,221.53894,5963700,"1,901.00"
2018-12-10,243.940002,245.490005,239.25,244.710007,221.901672,6021000,"1,904.00"
2018-12-11,248.440002,248.5,242.660004,244.229996,221.466446,5646500,"1,905.00"
2018-12-12,247.389999,248.759995,245.649994,245.880005,222.96257,3734800,"1,906.00"
2018-12-13,246.419998,247.860001,245.169998,246.270004,223.316345,4455300,"1,907.00"
2018-12-14,244.059998,244.830002,240.820007,241.419998,218.918381,6591200,"1,908.00"
2018-12-17,240.039993,241.399994,235.050003,236.429993,214.393448,7036700,"1,911.00"
2018-12-18,238.440002,239.809998,235.669998,237.360001,215.236786,5349600,"1,912.00"
2018-12-19,237.550003,241.199997,232.070007,233.419998,211.663986,9545700,"1,913.00"
2018-12-20,232.589996,233.369995,226.949997,228.889999,207.556183,11912800,"1,914.00"
2018-12-21,229.009995,232.470001,223.850006,224.089996,203.751907,10242700,"1,915.00"
2018-12-24,222.5,223.309998,217.880005,218.100006,198.305511,7024000,"1,918.00"
2018-12-26,219.190002,228.740005,216.970001,228.710007,207.95256,9761100,"1,920.00"
2018-12-27,225.539993,231.369995,222.529999,231.259995,210.271194,7952000,"1,921.00"
2018-12-28,232.710007,233.809998,229.669998,230.479996,209.561996,7266800,"1,922.00"
2018-12-31,232.330002,233.259995,231.050003,233.199997,212.035095,5079600,"1,925.00"
2019-01-02,229.270004,234,229.139999,233.360001,212.180618,5319500,"1,927.00"
2019-01-03,231.25,231.419998,226.360001,226.720001,206.143265,7350200,"1,928.00"
2019-01-04,230,235.179993,229.729996,234.279999,213.017075,7343700,"1,929.00"
2019-01-07,234.839996,236.880005,232.949997,235.360001,213.999039,5101600,"1,932.00"
2019-01-08,237.940002,238.660004,235.789993,237.919998,216.326706,4845800,"1,933.00"
2019-01-09,238.929993,239.880005,237.779999,238.919998,217.235947,4872000,"1,934.00"
2019-01-10,237.639999,240.160004,237.039993,240,218.217941,3052200,"1,935.00"
2019-01-11,238.869995,239.940002,237.960007,239.880005,218.108841,2047200,"1,936.00"
2019-01-14,237.929993,239.649994,237.639999,238.940002,217.25412,2330700,"1,939.00"
2019-01-15,238.940002,241.029999,238.889999,240.639999,218.799896,3940300,"1,940.00"
2019-01-16,241.360001,242.899994,241.139999,241.860001,219.909149,3718500,"1,941.00"
2019-01-17,241.229996,244.809998,241.039993,243.800003,221.67308,4108400,"1,942.00"
2019-01-18,245.649994,247.399994,244.509995,247.050003,224.788544,5393200,"1,943.00"
2019-01-22,245.350006,245.740005,242.350006,244,222.013336,5218500,"1,947.00"
2019-01-23,246.149994,246.919998,242.979996,245.720001,223.578369,4330300,"1,948.00"
2019-01-24,245.470001,246.199997,244.130005,245.470001,223.350906,2840400,"1,949.00"
2019-01-25,247.389999,248.550003,246.679993,247.389999,225.097885,4110600,"1,950.00"
2019-01-28,244.729996,245.229996,243.139999,245.100006,223.014267,3560300,"1,953.00"
2019-01-29,245.350006,246.649994,244.949997,245.710007,223.569275,2432900,"1,954.00"
2019-01-30,248.410004,251,247.779999,250.179993,227.63652,5686200,"1,955.00"
2019-01-31,248.949997,250.429993,248.339996,250.119995,227.581894,5649600,"1,956.00"
2019-02-01,250.669998,251.850006,249.75,250.479996,227.909424,3971400,"1,957.00"
2019-02-04,250.429993,252.350006,249.679993,252.320007,229.583633,2576100,"1,960.00"
2019-02-05,253.360001,254.199997,252.809998,253.960007,231.075882,3090500,"1,961.00"
2019-02-06,253.630005,254.350006,253.050003,253.869995,230.994003,1913500,"1,962.00"
2019-02-07,252.399994,253.339996,250.169998,251.899994,229.201553,3884800,"1,963.00"
2019-02-08,250.509995,251.369995,249.130005,251.320007,228.673767,2942300,"1,964.00"
2019-02-11,252.119995,252.320007,250.350006,250.940002,228.328033,2677600,"1,967.00"
2019-02-12,252.720001,254.880005,252.669998,254.529999,231.594543,3080600,"1,968.00"
2019-02-13,255.529999,256.559998,255.119995,255.800003,232.750122,2918200,"1,969.00"
2019-02-14,254.539993,256.170013,253.619995,255.160004,232.167755,3811000,"1,970.00"
2019-02-15,256.170013,258.679993,256.149994,258.649994,235.988815,4751100,"1,971.00"
2019-02-19,257.959991,259.480011,257.959991,258.809998,236.134796,2744500,"1,975.00"
2019-02-20,258.820007,259.76001,258.320007,259.5,236.764313,2454000,"1,976.00"
2019-02-21,258.940002,259.23999,257.5,258.529999,235.879318,3197200,"1,977.00"
2019-02-22,259.26001,260.410004,259.01001,260.170013,237.375656,3938500,"1,978.00"
2019-02-25,261.850006,262.359985,260.75,260.890015,238.032593,3585000,"1,981.00"
2019-02-26,259.959991,261.5,259.600006,260.540009,237.713242,3080200,"1,982.00"
2019-02-27,259.820007,260.420013,258.769989,259.869995,237.101929,2777200,"1,983.00"
2019-02-28,259.859985,260.369995,259.059998,259.279999,236.563644,2772900,"1,984.00"
2019-03-01,261.149994,261.540009,259.230011,260.420013,237.60376,3676900,"1,985.00"
2019-03-04,261.5,261.679993,256.200012,258.279999,235.65123,4823900,"1,988.00"
2019-03-05,258.220001,258.859985,257.390015,258.190002,235.569183,2107200,"1,989.00"
2019-03-06,258.23999,258.450012,256.450012,256.869995,234.364807,3222000,"1,990.00"
2019-03-07,256.399994,256.48999,253.610001,254.809998,232.485291,4104600,"1,991.00"
2019-03-08,252.880005,254.899994,252.740005,254.710007,232.393997,5495800,"1,992.00"
2019-03-11,252.850006,256.829987,252.460007,256.76001,234.26445,5469400,"1,995.00"
2019-03-12,256.23999,256.970001,255.429993,255.860001,233.443314,6570500,"1,996.00"
2019-03-13,256.839996,258.070007,256.01001,257.350006,234.80275,5272800,"1,997.00"
2019-03-14,257.329987,257.940002,256.619995,257.540009,234.976074,3409600,"1,998.00"
2019-03-15,257.579987,259.149994,256.329987,258.339996,236.205887,4225100,"1,999.00"
2019-03-18,257.940002,259.119995,257.709991,258.98999,236.800125,2786200,"2,002.00"
2019-03-19,260.109985,260.959991,258,258.880005,236.699585,4761400,"2,003.00"
2019-03-20,258.459991,259.170013,256.549988,257.290009,235.245804,4382600,"2,004.00"
2019-03-21,256.380005,259.970001,256.350006,259.579987,237.3396,3800000,"2,005.00"
2019-03-22,257.920013,258.640015,254.869995,254.960007,233.115463,6226500,"2,006.00"
2019-03-25,254.690002,255.889999,253.570007,255.070007,233.216019,4982500,"2,009.00"
2019-03-26,257.049988,257.829987,255.300003,256.459991,234.486923,3278700,"2,010.00"
2019-03-27,256.630005,257.429993,254.100006,256.109985,234.166946,3166200,"2,011.00"
2019-03-28,256.920013,257.279999,255.589996,257.079987,235.053757,2434400,"2,012.00"
2019-03-29,258.579987,259.339996,257.570007,259.130005,236.928207,4255900,"2,013.00"
2019-04-01,261.230011,262.660004,260.579987,262.390015,239.908798,6051700,"2,016.00"
2019-04-02,262,262.070007,261.079987,261.690002,239.268799,2320000,"2,017.00"
2019-04-03,262.579987,262.720001,261.220001,262,239.552216,3265500,"2,018.00"
2019-04-04,262.220001,263.940002,262.109985,263.779999,241.179749,4397000,"2,019.00"
2019-04-05,264.559998,264.839996,263.609985,264.160004,241.527206,3112700,"2,020.00"
2019-04-08,262.829987,263.399994,262.369995,263.220001,240.667709,3231700,"2,023.00"
2019-04-09,262.119995,262.140015,260.950012,261.51001,239.104248,4161200,"2,024.00"
2019-04-10,261.899994,262.070007,261,261.600006,239.186523,3602600,"2,025.00"
2019-04-11,261.920013,262.25,260.579987,261.399994,239.003708,2731700,"2,026.00"
2019-04-12,263.869995,264.390015,263.079987,264.070007,241.444931,3395200,"2,027.00"
2019-04-15,264.019989,264.190002,263.149994,263.809998,241.207199,2190300,"2,030.00"
2019-04-16,265.279999,265.320007,263.929993,264.529999,241.865463,2536000,"2,031.00"
2019-04-17,265.100006,265.190002,263.920013,264.529999,241.865463,2873600,"2,032.00"
2019-04-18,264.980011,265.929993,264.359985,265.559998,242.952408,3469200,"2,033.00"
2019-04-22,264.600006,265.440002,264.440002,265.070007,242.504028,1604200,"2,037.00"
2019-04-23,265.450012,266.859985,265.059998,266.480011,243.794022,3399200,"2,038.00"
2019-04-24,266.380005,266.700012,265.730011,265.920013,243.281754,1899800,"2,039.00"
2019-04-25,264.059998,265.25,262.980011,264.529999,242.01001,2333800,"2,040.00"
2019-04-26,264.420013,265.339996,263.859985,265.339996,242.751038,1883100,"2,041.00"
2019-04-29,265.320007,265.910004,265.079987,265.440002,242.842651,1522500,"2,044.00"
2019-04-30,266.01001,266.059998,264.100006,265.790009,243.162766,2259200,"2,045.00"
2019-05-01,266.470001,266.809998,264.140015,264.149994,241.662399,2902500,"2,046.00"
2019-05-02,263.76001,264.450012,261.679993,262.880005,240.500534,3660200,"2,047.00"
2019-05-03,264.320007,265.25,263.600006,264.970001,242.412659,2161600,"2,048.00"
2019-05-06,260.350006,264.700012,260.079987,264.269989,241.772217,3282600,"2,051.00"
2019-05-07,261.980011,262.48999,257.809998,259.519989,237.426605,6758100,"2,052.00"
2019-05-08,259.410004,261.109985,258.809998,259.660004,237.554657,4115200,"2,053.00"
2019-05-09,257.73999,259.089996,255.369995,258.440002,236.438507,7175400,"2,054.00"
2019-05-10,257.579987,260.540009,255.039993,259.920013,237.792496,5456100,"2,055.00"
2019-05-13,254.669998,255.699997,252.589996,253.470001,231.891617,6326000,"2,058.00"
2019-05-14,254.399994,257.230011,254.240005,255.809998,234.032425,4308800,"2,059.00"
2019-05-15,254.169998,257.630005,253.740005,256.920013,235.047928,4151400,"2,060.00"
2019-05-16,258,260.079987,257.850006,259.160004,237.097275,3889400,"2,061.00"
2019-05-17,256.359985,259.390015,256.209991,257.440002,236.110367,3652900,"2,062.00"
2019-05-20,256.209991,257.410004,255.490005,256.670013,235.40416,2613300,"2,065.00"
2019-05-21,258.200012,258.880005,257.679993,258.769989,237.330109,2376700,"2,066.00"
2019-05-22,257.910004,258.859985,257.470001,257.600006,236.257126,2942600,"2,067.00"
2019-05-23,255.320007,255.350006,253.279999,254.759995,233.65242,4616900,"2,068.00"
2019-05-24,256.209991,256.679993,255.020004,256.119995,234.899689,2258900,"2,069.00"
2019-05-28,256.119995,257.209991,253.460007,253.470001,232.469315,4580100,"2,073.00"
2019-05-29,252.080002,252.279999,249.479996,251.270004,230.451538,5192100,"2,074.00"
2019-05-30,251.770004,252.339996,250.820007,251.869995,231.001816,3454700,"2,075.00"
2019-05-31,249.389999,250.070007,248.220001,248.220001,227.654251,4891100,"2,076.00"
2019-06-03,248.339996,249.610001,247.039993,248.5,227.911057,5479600,"2,079.00"
2019-06-04,250.729996,253.699997,250.509995,253.649994,232.634354,3796100,"2,080.00"
2019-06-05,255.220001,255.800003,254.070007,255.729996,234.542053,2792400,"2,081.00"
2019-06-06,256.119995,258.350006,255.529999,257.720001,236.367172,2796200,"2,082.00"
2019-06-07,258.459991,261.119995,258.399994,260.25,238.687576,3124900,"2,083.00"
2019-06-10,261.880005,262.5,260.940002,260.98999,239.366241,3495900,"2,086.00"
2019-06-11,262.660004,262.869995,256.950012,260.880005,239.265366,2792100,"2,087.00"
2019-06-12,260.799988,261.26001,259.98999,260.450012,238.870972,1725500,"2,088.00"
2019-06-13,261.339996,261.880005,260.369995,261.559998,239.889008,1882700,"2,089.00"
2019-06-14,261.23999,262.130005,260.429993,261.51001,239.84314,2260900,"2,090.00"
2019-06-17,261.640015,262.179993,260.970001,261.679993,239.999054,1319500,"2,093.00"
2019-06-18,263.230011,265.799988,262.940002,265.329987,243.346649,6147700,"2,094.00"
2019-06-19,265.399994,266.209991,264.630005,265.559998,243.557648,3920800,"2,095.00"
2019-06-20,268.049988,268.5,265.899994,268.079987,245.868881,3471800,"2,096.00"
2019-06-21,267.290009,268.959991,266.899994,267.100006,245.553574,4446800,"2,097.00"
2019-06-24,267.329987,267.910004,267.100006,267.170013,245.617828,1654200,"2,100.00"
2019-06-25,267.390015,267.399994,265.130005,265.26001,243.861969,7240300,"2,101.00"
2019-06-26,266.119995,266.48999,265.209991,265.220001,243.825134,2141400,"2,102.00"
2019-06-27,265.450012,265.910004,264.5,265.149994,243.760849,1991500,"2,103.00"
2019-06-28,265.940002,266.26001,265.070007,265.850006,244.404343,2176200,"2,104.00"
2019-07-01,268.450012,268.75,266,266.970001,245.434021,3970200,"2,107.00"
2019-07-02,266.839996,267.730011,266.140015,267.660004,246.068329,2775300,"2,108.00"
2019-07-03,268.339996,269.600006,268.279999,269.559998,247.815079,1262900,"2,109.00"
2019-07-05,268.709991,269.480011,267.320007,269.269989,247.548386,2157000,"2,111.00"
2019-07-08,267.899994,268.429993,267.470001,268.059998,246.436066,1423400,"2,114.00"
2019-07-09,266.720001,268.119995,266.690002,267.859985,246.252136,1407000,"2,115.00"
2019-07-10,268.839996,269.880005,268.170013,268.690002,247.015182,1978600,"2,116.00"
2019-07-11,269.660004,270.920013,269.230011,270.920013,249.065247,2238500,"2,117.00"
2019-07-12,271.660004,273.390015,271.600006,273.390015,251.336166,2411200,"2,118.00"
2019-07-15,273.549988,273.600006,272.959991,273.600006,251.529205,2624500,"2,121.00"
2019-07-16,273.619995,273.98999,272.899994,273.420013,251.363693,1780400,"2,122.00"
2019-07-17,273.339996,273.450012,272.179993,272.279999,250.315643,1550800,"2,123.00"
2019-07-18,271.660004,272.75,270.75,272.269989,250.306458,2119000,"2,124.00"
2019-07-19,273.179993,273.339996,271.359985,271.450012,249.757111,2364300,"2,125.00"
2019-07-22,271.769989,272.160004,270.799988,271.649994,249.941162,1623500,"2,128.00"
2019-07-23,272.790009,273.609985,271.950012,273.350006,251.505325,1722900,"2,129.00"
2019-07-24,272.25,272.850006,271.829987,272.609985,250.824448,2355400,"2,130.00"
2019-07-25,272.480011,272.579987,270.519989,271.390015,249.701843,2348600,"2,131.00"
2019-07-26,271.649994,272.049988,271.109985,271.859985,250.134323,1731300,"2,132.00"
2019-07-29,271.859985,272.679993,271.690002,272.130005,250.382706,1346000,"2,135.00"
2019-07-30,271.089996,272.149994,270.619995,271.910004,250.180344,1670600,"2,136.00"
2019-07-31,272.299988,272.679993,267.100006,268.519989,247.061295,5058800,"2,137.00"
2019-08-01,268.820007,271.709991,265.399994,265.76001,244.521866,7225300,"2,138.00"
2019-08-02,265.209991,265.670013,262.429993,264.809998,243.647766,5691500,"2,139.00"
2019-08-05,260.98999,261.149994,255.130005,257.100006,236.553894,6608200,"2,142.00"
2019-08-06,258.549988,260.359985,257.049988,260.290009,239.489029,4991000,"2,143.00"
2019-08-07,257.130005,260.690002,254.360001,260.23999,239.442978,5089500,"2,144.00"
2019-08-08,261.459991,264.130005,260.579987,264.130005,243.022156,3637100,"2,145.00"
2019-08-09,263.440002,264.440002,261.25,263.179993,242.148026,3773000,"2,146.00"
2019-08-12,261.420013,262.170013,258.559998,259.399994,238.67012,3072700,"2,149.00"
2019-08-13,259.070007,264.630005,258.630005,263.170013,242.138885,4326300,"2,150.00"
2019-08-14,259.179993,259.730011,255.059998,255.080002,234.695328,6148000,"2,151.00"
2019-08-15,256.23999,256.950012,253.929993,256.359985,235.873001,4034800,"2,152.00"
2019-08-16,257.390015,259.25,256.869995,258.880005,238.81955,2743200,"2,153.00"
2019-08-19,262.040009,262.25,260.820007,261.339996,241.089005,1971800,"2,156.00"
2019-08-20,261.01001,261.559998,259.470001,259.690002,239.566818,1975200,"2,157.00"
2019-08-21,261.829987,262.660004,261.48999,262.029999,241.725433,2156300,"2,158.00"
2019-08-22,262.709991,263.820007,260.950012,262.559998,242.214386,2329200,"2,159.00"
2019-08-23,261.269989,263.190002,255.039993,256.290009,236.430206,6293900,"2,160.00"
2019-08-26,259,259.420013,257.179993,259.100006,239.022461,3145200,"2,163.00"
2019-08-27,260.51001,260.559998,257.23999,257.799988,237.823257,3077200,"2,164.00"
2019-08-28,257.019989,260.459991,256.339996,260.390015,240.212524,2741700,"2,165.00"
2019-08-29,262.940002,264.23999,262,263.899994,243.450546,3740600,"2,166.00"
2019-08-30,265.269989,265.399994,263.170013,264.130005,243.662766,2442400,"2,167.00"
2019-09-03,262.070007,262.200012,260.029999,261.420013,241.16275,3082900,"2,171.00"
2019-09-04,263.579987,263.950012,262.769989,263.929993,243.478241,1963100,"2,172.00"
2019-09-05,266.730011,268.709991,266.700012,267.679993,246.937683,3614800,"2,173.00"
2019-09-06,268.070007,268.940002,267.410004,268.320007,247.528046,2470100,"2,174.00"
2019-09-09,268.850006,269.399994,268.029999,268.799988,247.970917,2243400,"2,177.00"
2019-09-10,268.480011,269.420013,267.549988,269.390015,248.515121,2654300,"2,178.00"
2019-09-11,269.720001,271.73999,269.220001,271.690002,250.636887,1899800,"2,179.00"
2019-09-12,272.619995,273.440002,271.459991,272.320007,251.218124,3272200,"2,180.00"
2019-09-13,273.019989,273.279999,272.459991,272.600006,251.47644,2182700,"2,181.00"
2019-09-16,271.600006,272.209991,270.799988,271.170013,250.157242,4077500,"2,184.00"
2019-09-17,270.589996,271.579987,270.369995,271.559998,250.516953,1756200,"2,185.00"
2019-09-18,271.23999,272.130005,269.480011,271.970001,250.895233,3052600,"2,186.00"
2019-09-19,272.470001,273.200012,271.130005,271.420013,250.387848,2965600,"2,187.00"
2019-09-20,271.390015,271.76001,269.089996,269.25,248.979584,4076900,"2,188.00"
2019-09-23,268.25,269.970001,268.070007,269.359985,249.081146,1898300,"2,191.00"
2019-09-24,270.420013,270.609985,266.880005,267.970001,247.795883,3733300,"2,192.00"
2019-09-25,268.399994,270.130005,267.420013,269.579987,249.284607,3391800,"2,193.00"
2019-09-26,270.01001,270.01001,267.899994,268.880005,248.63736,2401100,"2,194.00"
2019-09-27,269.579987,269.970001,267,267.98999,247.81427,3171000,"2,195.00"
2019-09-30,268.51001,269.829987,268.51001,269.179993,248.914795,2128800,"2,198.00"
2019-10-01,269.76001,270.290009,265.450012,265.5,245.51178,3558400,"2,199.00"
2019-10-02,264.059998,264.059998,259.570007,260.720001,241.09169,6690100,"2,200.00"
2019-10-03,260.309998,262.029999,257.380005,262.01001,242.284546,5610300,"2,201.00"
2019-10-04,262.880005,265.850006,262.720001,265.660004,245.659668,2937500,"2,202.00"
2019-10-07,264.920013,266.5,264.190002,264.73999,244.809052,2104200,"2,205.00"
2019-10-08,262.640015,264.209991,261.350006,261.579987,241.886871,3505200,"2,206.00"
2019-10-09,263.440002,264.23999,262.480011,263.429993,243.59761,2020800,"2,207.00"
2019-10-10,263.230011,266.029999,263.109985,265.01001,245.058792,2100800,"2,208.00"
2019-10-11,267.769989,270.140015,267.619995,268.160004,247.971512,4177000,"2,209.00"
2019-10-14,267.600006,268.730011,267.440002,267.859985,247.694138,1194600,"2,212.00"
2019-10-15,269.119995,271.190002,268.859985,270.220001,249.876511,3168900,"2,213.00"
2019-10-16,269.790009,270.559998,269.399994,270.079987,249.746964,2415000,"2,214.00"
2019-10-17,270.670013,271.149994,269.709991,270.380005,250.024399,1883400,"2,215.00"
2019-10-18,269.609985,275,267.619995,267.640015,247.649139,2232400,"2,216.00"
2019-10-21,268.059998,268.369995,267.399994,268.209991,248.176544,1379600,"2,219.00"
2019-10-22,268.480011,269.380005,267.76001,267.820007,247.815628,2534300,"2,220.00"
2019-10-23,268.119995,268.899994,267.359985,268.23999,248.204346,1693400,"2,221.00"
2019-10-24,269.019989,269.119995,267.059998,267.980011,247.963837,1843700,"2,222.00"
2019-10-25,267.720001,270.119995,267.630005,269.600006,249.462692,1825200,"2,223.00"
2019-10-28,270.779999,271.579987,270.190002,270.809998,250.582367,1809600,"2,226.00"
2019-10-29,270.470001,271.600006,270.309998,270.869995,250.637894,2884600,"2,227.00"
2019-10-30,270.869995,271.98999,269.880005,271.73999,251.442871,2144700,"2,228.00"
2019-10-31,271.570007,271.660004,269.070007,270.480011,250.277039,3021000,"2,229.00"
2019-11-01,271.859985,273.339996,271.690002,273.339996,252.92337,2989400,"2,230.00"
2019-11-04,274.730011,275.049988,273.959991,274.549988,254.042953,1543200,"2,233.00"
2019-11-05,275.079987,275.51001,274.429993,274.809998,254.283646,1706300,"2,234.00"
2019-11-06,275.019989,275.209991,273.98999,274.799988,254.274261,1605900,"2,235.00"
2019-11-07,276.559998,278.049988,276.559998,277.049988,256.356323,3023800,"2,236.00"
2019-11-08,277.160004,277.23999,276.049988,277.070007,256.374756,1512000,"2,237.00"
2019-11-11,275.790009,277.410004,275.390015,277.160004,256.458099,1729000,"2,240.00"
2019-11-12,277.429993,277.98999,276.640015,277.290009,256.5784,1694000,"2,241.00"
2019-11-13,276.339996,278.399994,276.170013,278.049988,257.281555,2595600,"2,242.00"
2019-11-14,277.880005,278.320007,277.089996,278.230011,257.448059,1582600,"2,243.00"
2019-11-15,278.869995,279.950012,278.5,279.940002,259.509918,2363300,"2,244.00"
2019-11-18,279.76001,280.359985,279.609985,280.269989,259.815826,1790500,"2,247.00"
2019-11-19,280.829987,280.839996,278.869995,279.329987,258.944366,1928300,"2,248.00"
2019-11-20,278.640015,278.899994,276.720001,278.200012,257.896881,2463600,"2,249.00"
2019-11-21,278.329987,278.420013,277.160004,277.720001,257.451813,1382100,"2,250.00"
2019-11-22,278.380005,279.029999,277.790009,278.859985,258.508636,1419300,"2,251.00"
2019-11-25,279.679993,280.809998,279.640015,280.799988,260.30719,1811100,"2,254.00"
2019-11-26,281.070007,281.579987,280.609985,281.359985,260.826294,1300300,"2,255.00"
2019-11-27,281.609985,281.910004,281.01001,281.910004,261.33606,1786300,"2,256.00"
2019-11-29,281.299988,281.570007,280.839996,280.950012,260.446106,811900,"2,258.00"
2019-12-02,281.450012,281.48999,278.200012,278.200012,257.896881,2544300,"2,261.00"
2019-12-03,275.429993,275.640015,273.619995,275.51001,255.403152,3834300,"2,262.00"
2019-12-04,277,277.76001,276.609985,277.049988,256.830811,1928500,"2,263.00"
2019-12-05,277.859985,277.859985,276.149994,277.359985,257.118042,1453000,"2,264.00"
2019-12-06,279.450012,280.940002,279.390015,280.700012,260.214294,2686400,"2,265.00"
2019-12-09,280.440002,280.720001,279.700012,279.76001,259.342987,1206100,"2,268.00"
2019-12-10,279.690002,280.140015,278.630005,279.459991,259.064911,1406900,"2,269.00"
2019-12-11,279.130005,279.899994,278.649994,279.720001,259.305969,1921700,"2,270.00"
2019-12-12,279.519989,282.950012,279.23999,281.950012,261.373199,3768600,"2,271.00"
2019-12-13,281.929993,283.609985,281,282.109985,261.521484,3065500,"2,272.00"
2019-12-16,282.929993,284.109985,282.929993,283.070007,262.411438,2117200,"2,275.00"
2019-12-17,283.190002,284,282.910004,283.399994,262.717316,1697900,"2,276.00"
2019-12-18,283.790009,283.910004,283.149994,283.209991,262.541199,1592600,"2,277.00"
2019-12-19,283.649994,284.540009,283.570007,284.459991,263.699982,1815100,"2,278.00"
2019-12-20,284.76001,285.059998,284.320007,284.459991,264.50528,3637000,"2,279.00"
2019-12-23,285.339996,285.660004,285.149994,285.329987,265.314362,2564700,"2,282.00"
2019-12-24,285.630005,285.630005,284.869995,285.01001,265.016693,611600,"2,283.00"
2019-12-26,285.230011,286.100006,285.200012,286.059998,265.99292,931600,"2,285.00"
2019-12-27,286.829987,286.850006,285.899994,286.329987,266.244019,1930200,"2,286.00"
2019-12-30,286.339996,286.410004,284.119995,284.529999,264.570343,2552900,"2,289.00"
2019-12-31,283.910004,285.309998,283.559998,285.100006,265.100342,1341300,"2,290.00"
2020-01-02,286.440002,288.630005,286.149994,288.619995,268.373383,3865500,"2,292.00"
2020-01-03,285.339996,287.109985,285.179993,286.320007,266.234772,3296700,"2,293.00"
2020-01-06,284.290009,287.029999,284.160004,286.980011,266.848389,1645100,"2,296.00"
2020-01-07,286.299988,286.790009,285.579987,285.73999,265.695374,1413000,"2,297.00"
2020-01-08,285.320007,288.670013,285.079987,287.399994,267.238953,3136700,"2,298.00"
2020-01-09,288.950012,289.839996,288.429993,289.559998,269.247467,1783100,"2,299.00"
2020-01-10,289.959991,290.040009,287.839996,288.23999,268.020081,2989600,"2,300.00"
2020-01-13,288.790009,289.079987,288.140015,289.019989,268.745331,1463300,"2,303.00"
2020-01-14,288.869995,290.48999,288.720001,289.220001,268.931366,2198500,"2,304.00"
2020-01-15,289.01001,291.23999,288.950012,290.350006,269.982086,2195100,"2,305.00"
2020-01-16,291.630005,292.970001,291.470001,292.929993,272.381073,2522000,"2,306.00"
2020-01-17,293.519989,293.609985,292.790009,293.269989,272.825684,2147400,"2,307.00"
2020-01-21,292.440002,293.279999,291.369995,291.829987,271.486023,4476900,"2,311.00"
2020-01-22,292.5,293.070007,291.579987,291.809998,271.46756,2077000,"2,312.00"
2020-01-23,290.75,291.859985,289.600006,291.540009,271.2164,1872600,"2,313.00"
2020-01-24,292.540009,292.769989,288.339996,289.799988,269.597717,3612500,"2,314.00"
2020-01-27,284.850006,286.649994,283.859985,285.359985,265.467133,4129100,"2,317.00"
2020-01-28,286.220001,288.190002,285.75,287.290009,267.262573,2999200,"2,318.00"
2020-01-29,288.98999,289.279999,287.209991,287.290009,267.262573,2126300,"2,319.00"
2020-01-30,285.670013,288.769989,284.850006,288.540009,268.425415,3433200,"2,320.00"
2020-01-31,286.959991,287.230011,281.609985,282.420013,262.732208,4885700,"2,321.00"
2020-02-03,283.690002,286.26001,283.5,283.980011,264.18335,3157400,"2,324.00"
2020-02-04,287.679993,289,287.420013,288.040009,267.960297,3004100,"2,325.00"
2020-02-05,290.76001,293.040009,289.950012,292.859985,272.444397,3305900,"2,326.00"
2020-02-06,294.019989,294.140015,292.450012,293.73999,273.262878,2857200,"2,327.00"
2020-02-07,292.76001,292.809998,290.660004,291.190002,270.890778,3839300,"2,328.00"
2020-02-10,290.200012,292.959991,290.160004,292.950012,272.528015,2877700,"2,331.00"
2020-02-11,294.350006,294.420013,292.279999,292.940002,272.518799,1994500,"2,332.00"
2020-02-12,294.630005,295.869995,294.529999,295.720001,275.104828,2804400,"2,333.00"
2020-02-13,294.390015,295.839996,293.920013,294.820007,274.267761,2638000,"2,334.00"
2020-02-14,294.970001,295.130005,293.399994,294.540009,274.007172,1861700,"2,335.00"
2020-02-18,293.149994,293.880005,291.76001,292.950012,272.528015,2397800,"2,339.00"
2020-02-19,293.769989,294.720001,293.390015,294.100006,273.59787,1474400,"2,340.00"
2020-02-20,293.559998,294.290009,290.170013,292.779999,272.369843,3493900,"2,341.00"
